CMDLINE c:\users\marcob\appdata\local\continuum\anaconda3\envs\drlnd\python.exe train_pixels.py
MEM 854.542969 1581083199.7858
MEM 842.585938 1581083199.8866
MEM 842.585938 1581083199.9883
MEM 842.585938 1581083200.0890
MEM 862.976562 1581083200.1898
MEM 843.585938 1581083200.2906
MEM 844.671875 1581083200.3913
MEM 864.035156 1581083200.4920
MEM 843.375000 1581083200.5938
MEM 850.070312 1581083200.6940
MEM 857.152344 1581083200.7943
MEM 844.457031 1581083200.8950
MEM 859.554688 1581083200.9957
MEM 866.011719 1581083201.0965
MEM 845.531250 1581083201.1972
MEM 865.707031 1581083201.2980
MEM 846.269531 1581083201.3987
MEM 849.082031 1581083201.4994
MEM 854.531250 1581083201.6002
MEM 847.367188 1581083201.7004
MEM 867.519531 1581083201.8012
MEM 869.324219 1581083201.9019
MEM 847.382812 1581083202.0026
MEM 854.253906 1581083202.1033
MEM 847.382812 1581083202.2041
MEM 850.410156 1581083202.3043
MEM 867.527344 1581083202.4051
MEM 850.277344 1581083202.5053
MEM 862.527344 1581083202.6061
MEM 872.511719 1581083202.7068
MEM 850.746094 1581083202.8075
MEM 866.281250 1581083202.9083
MEM 874.683594 1581083203.0090
MEM 852.742188 1581083203.1097
MEM 867.148438 1581083203.2105
MEM 871.027344 1581083203.3112
MEM 860.449219 1581083203.4116
MEM 853.550781 1581083203.5118
MEM 869.019531 1581083203.6121
MEM 873.824219 1581083203.7130
MEM 853.339844 1581083203.8131
MEM 866.722656 1581083203.9134
MEM 870.421875 1581083204.0142
MEM 854.429688 1581083204.1145
MEM 876.425781 1581083204.2147
MEM 855.941406 1581083204.3155
MEM 869.187500 1581083204.4157
MEM 877.914062 1581083204.5160
MEM 856.160156 1581083204.6162
MEM 876.449219 1581083204.7170
MEM 863.070312 1581083204.8177
MEM 856.171875 1581083204.9184
MEM 879.464844 1581083205.0192
MEM 858.246094 1581083205.1199
MEM 865.839844 1581083205.2206
MEM 878.828125 1581083205.3214
MEM 859.437500 1581083205.4221
MEM 874.515625 1581083205.5224
MEM 867.410156 1581083205.6231
MEM 860.511719 1581083205.7238
MEM 880.878906 1581083205.8245
MEM 860.218750 1581083205.9253
MEM 879.410156 1581083206.0255
MEM 885.238281 1581083206.1263
MEM 863.296875 1581083206.2265
MEM 883.429688 1581083206.3307
MEM 869.785156 1581083206.4310
MEM 862.886719 1581083206.5318
MEM 883.363281 1581083206.6320
MEM 863.972656 1581083206.7327
MEM 872.800781 1581083206.8335
MEM 885.925781 1581083206.9342
MEM 865.265625 1581083207.0349
MEM 885.441406 1581083207.1357
MEM 872.949219 1581083207.2364
MEM 866.050781 1581083207.3371
MEM 886.710938 1581083207.4374
MEM 866.050781 1581083207.5375
MEM 884.714844 1581083207.6382
MEM 888.664062 1581083207.7392
MEM 868.003906 1581083207.8399
MEM 878.003906 1581083207.9416
MEM 874.601562 1581083208.0418
MEM 867.703125 1581083208.1421
MEM 880.386719 1581083208.2423
MEM 868.796875 1581083208.3431
MEM 868.796875 1581083208.4433
MEM 891.628906 1581083208.5440
MEM 870.968750 1581083208.6448
MEM 882.753906 1581083208.7455
MEM 891.429688 1581083208.8462
MEM 870.757812 1581083208.9464
MEM 891.226562 1581083209.0472
MEM 878.097656 1581083209.1479
MEM 871.199219 1581083209.2486
MEM 893.828125 1581083209.3489
MEM 873.640625 1581083209.4491
MEM 878.441406 1581083209.5493
MEM 886.949219 1581083209.6493
MEM 873.562500 1581083209.7501
MEM 888.656250 1581083209.8508
MEM 894.750000 1581083209.9515
MEM 874.078125 1581083210.0518
MEM 891.093750 1581083210.1520
MEM 890.265625 1581083210.2526
MEM 876.343750 1581083210.3533
MEM 897.644531 1581083210.4536
MEM 876.988281 1581083210.5543
MEM 879.363281 1581083210.6551
MEM 889.636719 1581083210.7558
MEM 876.988281 1581083210.8565
MEM 892.515625 1581083210.9573
MEM 898.851562 1581083211.0580
MEM 879.449219 1581083211.1587
MEM 895.113281 1581083211.2595
MEM 879.804688 1581083211.3602
MEM 885.199219 1581083211.4604
MEM 895.812500 1581083211.5604
MEM 881.109375 1581083211.6612
MEM 892.339844 1581083211.7619
MEM 888.863281 1581083211.8624
MEM 881.964844 1581083211.9627
MEM 891.968750 1581083212.0630
MEM 881.972656 1581083212.1637
MEM 881.972656 1581083212.2639
MEM 903.093750 1581083212.3647
MEM 883.265625 1581083212.4654
MEM 883.484375 1581083212.5661
MEM 905.214844 1581083212.6668
MEM 884.574219 1581083212.7676
MEM 898.433594 1581083212.8683
MEM 906.437500 1581083212.9690
MEM 885.777344 1581083213.0693
MEM 888.593750 1581083213.1701
MEM 895.398438 1581083213.2708
MEM 886.636719 1581083213.3711
MEM 900.875000 1581083213.4719
MEM 908.582031 1581083213.5721
MEM 886.640625 1581083213.6728
MEM 908.058594 1581083213.7746
MEM 894.515625 1581083213.8749
MEM 887.617188 1581083213.9754
MEM 897.480469 1581083214.0756
MEM 888.796875 1581083214.1759
MEM 890.476562 1581083214.2761
MEM 900.070312 1581083214.3763
MEM 890.089844 1581083214.4776
MEM 904.910156 1581083214.5783
MEM 911.757812 1581083214.6790
MEM 891.085938 1581083214.7793
MEM 912.609375 1581083214.8800
MEM 891.949219 1581083214.9807
MEM 893.875000 1581083215.0815
MEM 903.246094 1581083215.1822
MEM 892.812500 1581083215.2830
MEM 912.539062 1581083215.3838
MEM 914.371094 1581083215.4845
MEM 893.699219 1581083215.5852
MEM 911.636719 1581083215.6869
MEM 900.589844 1581083215.7877
MEM 893.691406 1581083215.8884
MEM 915.429688 1581083215.9886
MEM 901.667969 1581083216.0889
MEM 894.769531 1581083216.1896
MEM 916.457031 1581083216.2899
MEM 896.582031 1581083216.3906
MEM 903.757812 1581083216.4909
MEM 913.042969 1581083216.5911
MEM 896.722656 1581083216.6912
MEM 911.609375 1581083216.7920
MEM 917.621094 1581083216.8927
MEM 896.949219 1581083216.9934
MEM 917.644531 1581083217.0942
MEM 905.140625 1581083217.1949
MEM 898.242188 1581083217.2956
MEM 916.953125 1581083217.3963
MEM 899.632812 1581083217.4971
MEM 904.601562 1581083217.5979
MEM 915.355469 1581083217.6980
MEM 900.070312 1581083217.7982
MEM 915.816406 1581083217.8990
MEM 922.019531 1581083217.9997
MEM 901.363281 1581083218.1004
MEM 910.421875 1581083218.2011
MEM 923.765625 1581083218.3019
MEM 902.871094 1581083218.4026
MEM 917.535156 1581083218.5029
MEM 926.121094 1581083218.6036
MEM 903.085938 1581083218.7039
MEM 925.093750 1581083218.8051
MEM 912.601562 1581083218.9054
MEM 905.703125 1581083219.0061
MEM 915.167969 1581083219.1069
MEM 925.320312 1581083219.2076
MEM 905.917969 1581083219.3093
MEM 925.929688 1581083219.4111
MEM 905.269531 1581083219.5119
MEM 905.996094 1581083219.6127
MEM 923.285156 1581083219.7144
MEM 915.421875 1581083219.8161
MEM 908.523438 1581083219.9164
MEM 926.871094 1581083220.0191
MEM 928.542969 1581083220.1198
MEM 907.871094 1581083220.2201
MEM 929.207031 1581083220.3358
MEM 927.277344 1581083220.4385
MEM 907.875000 1581083220.5393
MEM 930.964844 1581083220.6400
MEM 917.246094 1581083220.7407
MEM 910.347656 1581083220.8414
MEM 930.949219 1581083220.9422
MEM 911.152344 1581083221.0429
MEM 918.488281 1581083221.1431
MEM 931.062500 1581083221.2434
MEM 911.660156 1581083221.3441
MEM 926.796875 1581083221.4448
MEM 934.496094 1581083221.5455
MEM 912.554688 1581083221.6462
MEM 921.058594 1581083221.7470
MEM 913.859375 1581083221.8472
MEM 918.398438 1581083221.9480
MEM 930.031250 1581083222.0487
MEM 914.066406 1581083222.1494
MEM 924.304688 1581083222.2501
MEM 923.132812 1581083222.3509
MEM 916.234375 1581083222.4516
MEM 934.695312 1581083222.5523
MEM 916.230469 1581083222.6525
MEM 929.031250 1581083222.7528
MEM 938.921875 1581083222.8530
MEM 917.210938 1581083222.9533
MEM 933.589844 1581083223.0540
MEM 933.878906 1581083223.1548
MEM 918.386719 1581083223.2555
MEM 931.750000 1581083223.3562
MEM 940.339844 1581083223.4570
MEM 919.679688 1581083223.5587
MEM 936.785156 1581083223.6594
MEM 941.429688 1581083223.7601
MEM 920.769531 1581083223.8649
MEM 932.500000 1581083223.9656
MEM 930.226562 1581083224.0663
MEM 919.691406 1581083224.1670
MEM 936.660156 1581083224.2675
MEM 922.835938 1581083224.3685
MEM 925.214844 1581083224.4692
MEM 943.226562 1581083224.5695
MEM 922.726562 1581083224.6702
MEM 924.988281 1581083224.7709
MEM 930.683594 1581083224.8717
MEM 923.792969 1581083224.9729
MEM 943.796875 1581083225.0732
MEM 946.816406 1581083225.1739
MEM 924.875000 1581083225.2746
MEM 932.695312 1581083225.3754
MEM 925.808594 1581083225.4761
MEM 930.734375 1581083225.5768
MEM 942.570312 1581083225.6776
MEM 926.011719 1581083225.7783
MEM 940.222656 1581083225.8790
MEM 934.000000 1581083225.9798
MEM 927.101562 1581083226.0800
MEM 939.355469 1581083226.1801
MEM 928.082031 1581083226.2808
MEM 932.710938 1581083226.3816
MEM 944.335938 1581083226.4823
MEM 929.269531 1581083226.5830
MEM 939.996094 1581083226.6838
MEM 937.042969 1581083226.7840
MEM 930.144531 1581083226.8842
MEM 944.117188 1581083226.9845
MEM 931.433594 1581083227.0855
MEM 940.871094 1581083227.1862
MEM 952.871094 1581083227.2870
MEM 932.214844 1581083227.3877
MEM 952.687500 1581083227.4884
MEM 940.281250 1581083227.5892
MEM 933.421875 1581083227.6899
MEM 954.933594 1581083227.7906
MEM 934.273438 1581083227.8914
MEM 947.277344 1581083227.9921
MEM 955.804688 1581083228.0922
MEM 935.144531 1581083228.1929
MEM 955.402344 1581083228.2937
MEM 942.910156 1581083228.3944
MEM 936.011719 1581083228.4951
MEM 943.777344 1581083228.5959
MEM 936.875000 1581083228.6966
MEM 954.667969 1581083228.7969
MEM 959.671875 1581083228.8971
MEM 937.730469 1581083228.9974
MEM 959.250000 1581083229.0981
MEM 938.589844 1581083229.1988
MEM 942.992188 1581083229.2991
MEM 956.109375 1581083229.3993
MEM 939.515625 1581083229.5000
MEM 947.402344 1581083229.6008
MEM 947.371094 1581083229.7015
MEM 940.472656 1581083229.8023
MEM 955.957031 1581083229.9030
MEM 941.335938 1581083230.0032
MEM 950.734375 1581083230.1039
MEM 962.761719 1581083230.2042
MEM 942.195312 1581083230.3049
MEM 959.722656 1581083230.4058
MEM 949.859375 1581083230.5061
MEM 942.960938 1581083230.6069
MEM 956.871094 1581083230.7076
MEM 942.980469 1581083230.8084
MEM 945.898438 1581083230.9086
MEM 952.347656 1581083231.0089
MEM 944.207031 1581083231.1091
MEM 963.582031 1581083231.2094
MEM 965.882812 1581083231.3101
MEM 945.210938 1581083231.4109
MEM 966.531250 1581083231.5116
MEM 952.769531 1581083231.6123
MEM 945.871094 1581083231.7131
MEM 953.957031 1581083231.8133
MEM 967.730469 1581083231.9146
MEM 947.070312 1581083232.0153
MEM 965.617188 1581083232.1170
MEM 954.960938 1581083232.2171
MEM 948.062500 1581083232.3178
MEM 958.750000 1581083232.4186
MEM 948.722656 1581083232.5188
MEM 951.531250 1581083232.6196
MEM 958.828125 1581083232.7203
MEM 950.023438 1581083232.8210
MEM 961.449219 1581083232.9213
MEM 970.300781 1581083233.0220
MEM 950.898438 1581083233.1227
MEM 960.621094 1581083233.2235
MEM 950.687500 1581083233.3242
MEM 950.687500 1581083233.4249
MEM 974.398438 1581083233.5252
MEM 954.679688 1581083233.6261
MEM 961.367188 1581083233.7269
MEM 974.808594 1581083233.8271
MEM 954.679688 1581083233.9274
MEM 963.703125 1581083234.0281
MEM 974.644531 1581083234.1288
MEM 955.242188 1581083234.2296
MEM 975.949219 1581083234.3303
MEM 963.136719 1581083234.4310
MEM 956.238281 1581083234.5313
MEM 974.156250 1581083234.6320
MEM 957.628906 1581083234.7327
MEM 963.105469 1581083234.8335
MEM 977.882812 1581083234.9342
MEM 957.402344 1581083235.0351
MEM 971.921875 1581083235.1368
MEM 965.390625 1581083235.2376
MEM 958.492188 1581083235.3383
MEM 979.386719 1581083235.4386
MEM 959.359375 1581083235.5389
MEM 972.539062 1581083235.6396
MEM 980.914062 1581083235.7404
MEM 960.335938 1581083235.8411
MEM 981.507812 1581083235.9418
MEM 968.121094 1581083236.0426
MEM 961.222656 1581083236.1433
MEM 968.652344 1581083236.2435
MEM 961.105469 1581083236.3443
MEM 983.312500 1581083236.4450
MEM 985.414062 1581083236.5451
MEM 963.472656 1581083236.6459
MEM 985.261719 1581083236.7466
MEM 964.605469 1581083236.8468
MEM 965.039062 1581083236.9476
MEM 987.429688 1581083237.0483
MEM 965.679688 1581083237.1490
MEM 980.632812 1581083237.2498
MEM 988.753906 1581083237.3503
MEM 967.023438 1581083237.4511
MEM 982.347656 1581083237.5514
MEM 967.453125 1581083237.6521
MEM 968.105469 1581083237.7528
MEM 977.464844 1581083237.8536
MEM 969.527344 1581083237.9544
MEM 981.546875 1581083238.0552
MEM 990.300781 1581083238.1559
MEM 968.546875 1581083238.2566
MEM 986.261719 1581083238.3573
MEM 977.394531 1581083238.4588
MEM 970.496094 1581083238.5591
MEM 980.140625 1581083238.6594
MEM 969.847656 1581083238.7601
MEM 975.464844 1581083238.8603
MEM 986.656250 1581083238.9611
MEM 970.914062 1581083239.0618
MEM 991.675781 1581083239.1625
MEM 993.324219 1581083239.2633
MEM 972.652344 1581083239.3640
MEM 991.960938 1581083239.4647
MEM 979.980469 1581083239.5654
MEM 973.082031 1581083239.6662
MEM 990.328125 1581083239.7664
MEM 980.761719 1581083239.8672
MEM 973.863281 1581083239.9679
MEM 989.777344 1581083240.0686
MEM 974.859375 1581083240.1694
MEM 978.097656 1581083240.2701
MEM 984.011719 1581083240.3709
MEM 975.519531 1581083240.4716
MEM 982.210938 1581083240.5718
MEM 991.757812 1581083240.6726
MEM 976.714844 1581083240.7733
MEM 987.750000 1581083240.8750
MEM 984.625000 1581083240.9758
MEM 977.726562 1581083241.0765
MEM 990.558594 1581083241.1772
MEM 978.906250 1581083241.2775
MEM 984.523438 1581083241.3782
MEM 996.816406 1581083241.4789
MEM 979.453125 1581083241.5797
MEM 994.542969 1581083241.6804
MEM 1000.906250 1581083241.7807
MEM 980.335938 1581083241.8809
MEM 991.058594 1581083241.9812
MEM 988.097656 1581083242.0819
MEM 981.199219 1581083242.1826
MEM 1002.488281 1581083242.2833
MEM 982.503906 1581083242.3841
MEM 994.515625 1581083242.4848
MEM 1004.816406 1581083242.5855
MEM 983.066406 1581083242.6863
MEM 1004.351562 1581083242.7870
MEM 992.054688 1581083242.8873
MEM 985.156250 1581083242.9880
MEM 1006.324219 1581083243.0888
MEM 985.652344 1581083243.1895
MEM 1001.675781 1581083243.2902
MEM 1007.855469 1581083243.3909
MEM 987.183594 1581083243.4916
MEM 999.089844 1581083243.5919
MEM 986.453125 1581083243.6921
MEM 990.570312 1581083243.7924
MEM 1001.785156 1581083243.8932
MEM 987.312500 1581083243.9935
MEM 1002.433594 1581083244.0942
MEM 1008.792969 1581083244.1949
MEM 989.386719 1581083244.2966
MEM 997.667969 1581083244.3974
MEM 989.687500 1581083244.4981
MEM 990.781250 1581083244.5988
MEM 1007.355469 1581083244.6996
MEM 990.550781 1581083244.8003
MEM 1009.425781 1581083244.9010
MEM 1014.355469 1581083245.0013
MEM 992.425781 1581083245.1020
MEM 1012.593750 1581083245.2027
MEM 991.921875 1581083245.3034
MEM 993.222656 1581083245.4041
MEM 1008.480469 1581083245.5044
MEM 993.882812 1581083245.6051
MEM 1008.824219 1581083245.7058
MEM 1015.980469 1581083245.8061
MEM 994.214844 1581083245.9063
MEM 1018.566406 1581083246.0066
MEM 995.515625 1581083246.1068
MEM 998.539062 1581083246.2076
MEM 1013.789062 1581083246.3083
MEM 997.980469 1581083246.4090
MEM 1010.929688 1581083246.5098
MEM 1017.265625 1581083246.6105
MEM 997.863281 1581083246.7112
MEM 1011.070312 1581083246.8120
MEM 998.089844 1581083246.9120
MEM 1005.203125 1581083247.0127
MEM 1019.632812 1581083247.1135
MEM 999.386719 1581083247.2142
MEM 1013.839844 1581083247.3149
MEM 1021.136719 1581083247.4157
MEM 1000.464844 1581083247.5159
MEM 1018.558594 1581083247.6172
MEM 1023.382812 1581083247.7189
MEM 1001.617188 1581083247.8276
MEM 1015.558594 1581083247.9283
MEM 1023.515625 1581083248.0301
MEM 1023.527344 1581083248.1319
MEM 1002.855469 1581083248.2326
MEM 1002.855469 1581083248.3334
MEM 1019.550781 1581083248.4341
MEM 1006.250000 1581083248.5348
MEM 1002.800781 1581083248.6356
MEM 1023.980469 1581083248.7363
MEM 1004.589844 1581083248.8370
MEM 1009.554688 1581083248.9378
MEM 1022.683594 1581083249.0386
MEM 1003.953125 1581083249.1394
MEM 1019.468750 1581083249.2401
MEM 1011.937500 1581083249.3408
MEM 1005.039062 1581083249.4416
MEM 1023.531250 1581083249.5423
MEM 1005.246094 1581083249.6424
MEM 1019.644531 1581083249.7426
MEM 1028.363281 1581083249.8434
MEM 1007.718750 1581083249.9441
MEM 1028.292969 1581083250.0448
MEM 1011.082031 1581083250.1456
MEM 1007.632812 1581083250.2464
MEM 1030.457031 1581083250.3471
MEM 1009.796875 1581083250.4478
MEM 1027.066406 1581083250.5486
MEM 1031.082031 1581083250.6494
MEM 1009.593750 1581083250.7501
MEM 1031.761719 1581083250.8509
MEM 1011.101562 1581083250.9511
MEM 1013.261719 1581083251.0520
MEM 1019.570312 1581083251.1530
MEM 1011.105469 1581083251.2532
MEM 1024.148438 1581083251.3539
MEM 1019.089844 1581083251.4547
MEM 1012.191406 1581083251.5555
MEM 1032.023438 1581083251.6556
MEM 1012.632812 1581083251.7563
MEM 1028.156250 1581083251.8570
MEM 1035.750000 1581083251.9577
MEM 1015.089844 1581083252.0585
MEM 1035.453125 1581083252.1592
MEM 1022.976562 1581083252.2599
MEM 1016.078125 1581083252.3607
MEM 1036.105469 1581083252.4614
MEM 1015.507812 1581083252.5621
MEM 1030.605469 1581083252.6624
MEM 1037.464844 1581083252.7631
MEM 1016.804688 1581083252.8632
MEM 1038.648438 1581083252.9639
MEM 1024.433594 1581083253.0646
MEM 1017.535156 1581083253.1649
MEM 1038.835938 1581083253.2651
MEM 1019.269531 1581083253.3655
MEM 1030.417969 1581083253.4656
MEM 1041.558594 1581083253.5664
MEM 1020.898438 1581083253.6671
MEM 1039.296875 1581083253.7678
MEM 1028.218750 1581083253.8686
MEM 1021.320312 1581083253.9693
MEM 1030.390625 1581083254.0700
MEM 1022.414062 1581083254.1707
MEM 1036.867188 1581083254.2715
MEM 1042.042969 1581083254.3722
MEM 1022.640625 1581083254.4725
MEM 1038.371094 1581083254.5732
MEM 1023.722656 1581083254.6739
MEM 1031.296875 1581083254.7747
MEM 1045.679688 1581083254.8756
MEM 1025.589844 1581083254.9758
MEM 1043.535156 1581083255.0771
MEM 1032.703125 1581083255.1773
MEM 1025.804688 1581083255.2776
MEM 1040.296875 1581083255.3784
MEM 1026.234375 1581083255.4791
MEM 1041.882812 1581083255.5793
MEM 1048.007812 1581083255.6801
MEM 1027.335938 1581083255.7808
MEM 1048.644531 1581083255.8815
MEM 1027.984375 1581083255.9823
MEM 1029.714844 1581083256.0830
MEM 1039.460938 1581083256.1837
MEM 1029.488281 1581083256.2845
MEM 1044.082031 1581083256.3852
MEM 1050.128906 1581083256.4855
MEM 1030.726562 1581083256.5862
MEM 1047.734375 1581083256.6870
MEM 1030.285156 1581083256.7870
MEM 1033.097656 1581083256.8872
MEM 1042.656250 1581083256.9875
MEM 1032.656250 1581083257.0882
MEM 1048.187500 1581083257.1890
MEM 1054.464844 1581083257.2897
MEM 1032.699219 1581083257.3904
MEM 1055.316406 1581083257.4912
MEM 1034.656250 1581083257.5919
MEM 1034.656250 1581083257.6926
MEM 1054.902344 1581083257.7933
MEM 1035.500000 1581083257.8936
MEM 1051.492188 1581083257.9943
MEM 1058.460938 1581083258.0951
MEM 1036.519531 1581083258.1958
MEM 1047.074219 1581083258.2975
MEM 1036.296875 1581083258.3982
MEM 1042.289062 1581083258.4985
MEM 1056.363281 1581083258.5987
MEM 1038.238281 1581083258.6995
MEM 1051.156250 1581083258.8002
MEM 1046.152344 1581083258.9009
MEM 1039.253906 1581083259.0017
MEM 1059.437500 1581083259.1024
MEM 1040.121094 1581083259.2031
MEM 1053.113281 1581083259.3039
MEM 1061.652344 1581083259.4046
MEM 1040.992188 1581083259.5053
MEM 1055.480469 1581083259.6056
MEM 1047.667969 1581083259.7058
MEM 1040.769531 1581083259.8061
MEM 1062.746094 1581083259.9068
MEM 1042.695312 1581083260.0075
MEM 1042.695312 1581083260.1078
MEM 1064.367188 1581083260.2080
MEM 1043.710938 1581083260.3088
MEM 1056.113281 1581083260.4091
MEM 1065.515625 1581083260.5098
MEM 1044.843750 1581083260.6105
MEM 1065.500000 1581083260.7113
MEM 1044.839844 1581083260.8120
MEM 1044.839844 1581083260.9127
MEM 1066.578125 1581083261.0135
MEM 1045.917969 1581083261.1142
MEM 1061.371094 1581083261.2145
MEM 1067.242188 1581083261.3152
MEM 1046.570312 1581083261.4159
MEM 1068.738281 1581083261.5167
MEM 1048.078125 1581083261.6175
MEM 1051.109375 1581083261.7177
MEM 1063.855469 1581083261.8180
MEM 1049.308594 1581083261.9187
MEM 1058.363281 1581083262.0194
MEM 1065.710938 1581083262.1202
MEM 1048.871094 1581083262.2209
MEM 1061.058594 1581083262.3216
MEM 1051.257812 1581083262.4224
MEM 1056.656250 1581083262.5231
MEM 1067.269531 1581083262.6238
MEM 1051.285156 1581083262.7246
MEM 1063.250000 1581083262.8253
MEM 1060.140625 1581083262.9260
MEM 1053.242188 1581083263.0267
MEM 1066.054688 1581083263.1275
MEM 1054.101562 1581083263.2277
MEM 1061.152344 1581083263.3280
MEM 1076.214844 1581083263.4282
MEM 1055.089844 1581083263.5285
MEM 1069.394531 1581083263.6292
MEM 1075.441406 1581083263.7300
MEM 1056.039062 1581083263.8307
MEM 1065.250000 1581083263.9314
MEM 1055.812500 1581083264.0321
MEM 1061.316406 1581083264.1329
MEM 1073.718750 1581083264.2337
MEM 1057.738281 1581083264.3344
MEM 1070.234375 1581083264.4347
MEM 1065.656250 1581083264.5354
MEM 1058.757812 1581083264.6361
MEM 1073.257812 1581083264.7366
MEM 1058.539062 1581083264.8373
MEM 1066.531250 1581083264.9381
MEM 1080.746094 1581083265.0388
MEM 1060.480469 1581083265.1390
MEM 1080.875000 1581083265.2393
MEM 1068.382812 1581083265.3396
MEM 1061.484375 1581083265.4403
MEM 1081.457031 1581083265.5406
MEM 1061.269531 1581083265.6413
MEM 1076.906250 1581083265.7420
MEM 1083.878906 1581083265.8428
MEM 1063.207031 1581083265.9435
MEM 1084.871094 1581083266.0442
MEM 1064.210938 1581083266.1450
MEM 1064.210938 1581083266.2457
MEM 1084.656250 1581083266.3464
MEM 1063.996094 1581083266.4471
MEM 1082.355469 1581083266.5484
MEM 1087.523438 1581083266.6486
MEM 1065.933594 1581083266.7494
MEM 1087.597656 1581083266.8501
MEM 1066.937500 1581083266.9508
MEM 1068.671875 1581083267.0516
MEM 1075.800781 1581083267.1518
MEM 1066.722656 1581083267.2521
MEM 1082.039062 1581083267.3523
MEM 1088.062500 1581083267.4525
MEM 1068.660156 1581083267.5527
MEM 1078.281250 1581083267.6535
MEM 1069.648438 1581083267.7542
MEM 1073.535156 1581083267.8549
MEM 1085.640625 1581083267.9557
MEM 1070.539062 1581083268.0564
MEM 1084.765625 1581083268.1571
MEM 1089.710938 1581083268.2579
MEM 1070.308594 1581083268.3586
MEM 1086.988281 1581083268.4593
MEM 1072.250000 1581083268.5601
MEM 1078.085938 1581083268.6603
MEM 1091.093750 1581083268.7605
MEM 1073.253906 1581083268.8612
MEM 1083.488281 1581083268.9620
MEM 1079.941406 1581083269.0627
MEM 1073.042969 1581083269.1629
MEM 1089.687500 1581083269.2632
MEM 1074.976562 1581083269.3638
MEM 1081.945312 1581083269.4641
MEM 1095.371094 1581083269.5643
MEM 1075.980469 1581083269.6646
MEM 1090.218750 1581083269.7653
MEM 1095.171875 1581083269.8661
MEM 1075.769531 1581083269.9668
MEM 1089.218750 1581083270.0675
MEM 1077.703125 1581083270.1683
MEM 1083.042969 1581083270.2690
MEM 1095.296875 1581083270.3699
MEM 1078.707031 1581083270.4707
MEM 1085.382812 1581083270.5714
MEM 1097.898438 1581083270.6721
MEM 1078.496094 1581083270.7729
MEM 1093.679688 1581083270.8736
MEM 1080.429688 1581083270.9743
MEM 1087.910156 1581083271.0751
MEM 1100.828125 1581083271.1753
MEM 1081.433594 1581083271.2755
MEM 1092.535156 1581083271.3758
MEM 1088.113281 1581083271.4765
MEM 1081.214844 1581083271.5773
MEM 1101.628906 1581083271.6780
MEM 1082.292969 1581083271.7787
MEM 1089.636719 1581083271.8795
MEM 1103.792969 1581083271.9802
MEM 1084.550781 1581083272.0809
MEM 1093.941406 1581083272.1816
MEM 1091.238281 1581083272.2824
MEM 1084.339844 1581083272.3831
MEM 1104.664062 1581083272.4838
MEM 1085.425781 1581083272.5846
MEM 1096.921875 1581083272.6853
MEM 1107.375000 1581083272.7860
MEM 1086.718750 1581083272.8863
MEM 1100.785156 1581083272.9865
MEM 1094.406250 1581083273.0868
MEM 1087.507812 1581083273.1875
MEM 1107.761719 1581083273.2882
MEM 1088.714844 1581083273.3890
MEM 1106.398438 1581083273.4897
MEM 1110.238281 1581083273.5904
MEM 1089.578125 1581083273.6912
MEM 1110.921875 1581083273.7919
MEM 1097.343750 1581083273.8926
MEM 1090.445312 1581083273.9934
MEM 1111.960938 1581083274.0941
MEM 1091.300781 1581083274.1948
MEM 1103.964844 1581083274.2966
MEM 1112.832031 1581083274.3968
MEM 1092.160156 1581083274.4971
MEM 1113.507812 1581083274.5973
MEM 1097.664062 1581083274.6980
MEM 1093.085938 1581083274.7988
MEM 1114.613281 1581083274.8995
MEM 1094.042969 1581083275.0002
MEM 1106.367188 1581083275.1010
MEM 1115.468750 1581083275.2017
MEM 1094.902344 1581083275.3024
MEM 1116.328125 1581083275.4032
MEM 1095.761719 1581083275.5039
MEM 1095.761719 1581083275.6046
MEM 1109.855469 1581083275.7053
MEM 1096.660156 1581083275.8060
MEM 1111.437500 1581083275.9067
MEM 1118.203125 1581083276.0075
MEM 1097.531250 1581083276.1082
MEM 1115.738281 1581083276.2085
MEM 1098.386719 1581083276.3087
MEM 1101.839844 1581083276.4095
MEM 1116.437500 1581083276.5102
MEM 1100.550781 1581083276.6109
MEM 1113.710938 1581083276.7116
MEM 1119.742188 1581083276.8124
MEM 1100.339844 1581083276.9131
MEM 1111.285156 1581083277.0139
MEM 1101.210938 1581083277.1146
MEM 1104.027344 1581083277.2153
MEM 1111.625000 1581083277.3156
MEM 1101.210938 1581083277.4163
MEM 1119.773438 1581083277.5166
MEM 1123.722656 1581083277.6173
MEM 1102.437500 1581083277.7175
MEM 1114.535156 1581083277.8183
MEM 1103.417969 1581083277.9186
MEM 1105.796875 1581083278.0188
MEM 1110.960938 1581083278.1191
MEM 1104.078125 1581083278.2194
MEM 1121.566406 1581083278.3196
MEM 1125.960938 1581083278.4203
MEM 1105.289062 1581083278.5211
MEM 1126.941406 1581083278.6218
MEM 1106.269531 1581083278.7225
MEM 1106.816406 1581083278.8233
MEM 1120.023438 1581083278.9240
MEM 1106.933594 1581083279.0247
MEM 1125.148438 1581083279.1255
MEM 1129.761719 1581083279.2259
MEM 1107.996094 1581083279.3266
MEM 1116.199219 1581083279.4273
MEM 1109.312500 1581083279.5281
MEM 1114.289062 1581083279.6288
MEM 1129.484375 1581083279.7291
MEM 1110.750000 1581083279.8294
MEM 1124.632812 1581083279.9296
MEM 1131.718750 1581083280.0309
MEM 1111.046875 1581083280.1326
